id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,is_subscribed
23266,68,retired,married,high.school,no,no,no,cellular,nov,mon,1248,2,999,1,failure,-3.4,92649.0,-30.1,0.7140000000000001,5017.5,1
23267,47,management,married,basic.9y,no,yes,no,cellular,nov,tue,709,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.715,5017.5,1
23268,35,management,married,university.degree,no,yes,no,cellular,nov,tue,209,1,999,2,failure,-3.4,92649.0,-30.1,0.715,5017.5,1
23269,45,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,140,3,999,1,failure,-3.4,92649.0,-30.1,0.715,5017.5,0
23270,63,retired,married,basic.4y,no,yes,no,cellular,nov,tue,408,3,999,0,nonexistent,-3.4,92649.0,-30.1,0.715,5017.5,0
23271,82,retired,divorced,basic.4y,no,yes,no,cellular,nov,tue,134,2,3,1,success,-3.4,92649.0,-30.1,0.715,5017.5,1
23272,53,admin.,married,university.degree,no,yes,no,cellular,nov,tue,409,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.715,5017.5,1
23273,43,admin.,married,university.degree,no,yes,no,telephone,nov,tue,135,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.715,5017.5,1
23274,26,admin.,single,university.degree,no,yes,no,cellular,nov,tue,309,3,7,1,success,-3.4,92649.0,-30.1,0.715,5017.5,1
23275,66,retired,single,basic.4y,no,yes,no,cellular,nov,tue,525,3,999,0,nonexistent,-3.4,92649.0,-30.1,0.715,5017.5,1
23276,35,management,married,university.degree,no,no,no,cellular,nov,tue,56,1,3,2,success,-3.4,92649.0,-30.1,0.716,5017.5,0
23277,34,admin.,divorced,high.school,no,no,no,cellular,nov,tue,492,2,6,3,success,-3.4,92649.0,-30.1,0.716,5017.5,0
23278,30,admin.,single,university.degree,no,yes,no,cellular,nov,tue,187,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23279,31,admin.,single,university.degree,no,no,no,cellular,nov,tue,166,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23280,56,retired,married,university.degree,no,yes,no,cellular,nov,wed,968,2,3,3,success,-3.4,92649.0,-30.1,0.716,5017.5,1
23281,26,student,single,unknown,no,yes,no,cellular,nov,wed,92,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23282,24,student,single,unknown,no,yes,no,cellular,nov,wed,285,2,3,3,success,-3.4,92649.0,-30.1,0.716,5017.5,1
23283,24,admin.,single,university.degree,no,yes,no,cellular,nov,wed,84,1,9,3,failure,-3.4,92649.0,-30.1,0.716,5017.5,0
23284,58,self-employed,married,university.degree,no,no,no,cellular,nov,wed,106,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23285,58,self-employed,married,university.degree,no,no,no,cellular,nov,wed,1092,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23286,32,admin.,single,high.school,no,no,no,cellular,nov,wed,421,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23287,94,retired,married,basic.9y,no,no,no,cellular,nov,wed,134,1,999,1,failure,-3.4,92649.0,-30.1,0.716,5017.5,0
23288,31,technician,single,university.degree,no,no,no,cellular,nov,wed,372,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,1
23289,21,student,single,professional.course,no,no,no,telephone,nov,wed,250,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23290,55,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,87,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,0
23291,56,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,wed,414,1,999,1,failure,-3.4,92649.0,-30.1,0.716,5017.5,1
23292,25,technician,single,professional.course,no,yes,no,cellular,nov,wed,541,1,999,0,nonexistent,-3.4,92649.0,-30.1,0.716,5017.5,1
23293,32,management,single,university.degree,no,yes,yes,cellular,nov,fri,92,2,999,1,failure,-3.4,92649.0,-30.1,0.718,5017.5,0
23294,72,retired,married,basic.9y,unknown,yes,no,cellular,nov,fri,96,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.718,5017.5,0
23295,77,retired,divorced,basic.4y,no,no,no,cellular,nov,fri,90,2,999,0,nonexistent,-3.4,92649.0,-30.1,0.718,5017.5,0
23296,67,retired,married,basic.4y,no,no,no,telephone,nov,fri,341,4,999,1,failure,-3.4,92649.0,-30.1,0.718,5017.5,0
23297,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,110,3,6,1,success,-3.4,92649.0,-30.1,0.7190000000000001,5017.5,0
23298,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,210,3,999,0,nonexistent,-3.4,92649.0,-30.1,0.7190000000000001,5017.5,0
23299,62,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,152,1,6,1,success,-3.4,92649.0,-30.1,0.7190000000000001,5017.5,0
23300,31,blue-collar,married,basic.6y,no,yes,no,cellular,nov,mon,107,1,999,2,failure,-3.4,92649.0,-30.1,0.7190000000000001,5017.5,0
23301,62,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,mon,113,1,999,1,failure,-3.4,92649.0,-30.1,0.7190000000000001,5017.5,0
23302,54,unemployed,married,high.school,no,yes,no,cellular,dec,wed,346,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.721,5023.5,1
23303,38,technician,married,university.degree,no,no,no,cellular,dec,wed,415,1,999,2,failure,-3.0,92713.0,-33.0,0.721,5023.5,1
23304,42,blue-collar,married,basic.9y,no,yes,no,cellular,dec,wed,187,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.721,5023.5,0
23305,58,unknown,married,basic.9y,no,yes,no,cellular,dec,thu,154,1,999,1,failure,-3.0,92713.0,-33.0,0.72,5023.5,1
23306,83,retired,married,high.school,no,no,no,cellular,dec,thu,155,1,4,3,success,-3.0,92713.0,-33.0,0.72,5023.5,1
23307,83,retired,married,high.school,no,yes,no,cellular,dec,thu,96,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.72,5023.5,0
23308,64,admin.,married,university.degree,no,no,yes,cellular,dec,thu,1804,3,999,0,nonexistent,-3.0,92713.0,-33.0,0.72,5023.5,0
23309,60,retired,married,high.school,no,no,no,cellular,dec,thu,472,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.72,5023.5,1
23310,64,management,divorced,university.degree,no,no,yes,cellular,dec,thu,421,1,999,1,failure,-3.0,92713.0,-33.0,0.72,5023.5,0
23311,40,blue-collar,married,professional.course,no,no,no,telephone,dec,thu,237,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.72,5023.5,0
23312,53,admin.,married,university.degree,no,no,no,cellular,dec,thu,110,1,6,1,success,-3.0,92713.0,-33.0,0.72,5023.5,0
23313,48,admin.,married,high.school,unknown,no,yes,cellular,dec,thu,274,1,8,1,success,-3.0,92713.0,-33.0,0.72,5023.5,1
23314,50,admin.,single,high.school,no,yes,no,telephone,dec,fri,705,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.718,5023.5,1
23315,60,retired,married,university.degree,no,no,no,cellular,dec,fri,439,3,6,2,success,-3.0,92713.0,-33.0,0.718,5023.5,1
23316,23,student,single,university.degree,no,yes,no,cellular,dec,fri,127,2,6,2,success,-3.0,92713.0,-33.0,0.718,5023.5,0
23317,25,admin.,single,university.degree,no,no,no,cellular,dec,fri,78,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.718,5023.5,0
23318,60,retired,married,university.degree,no,yes,no,cellular,dec,fri,55,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.718,5023.5,0
23319,55,admin.,married,high.school,no,no,no,cellular,dec,fri,254,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.718,5023.5,0
23320,80,retired,divorced,basic.4y,no,no,yes,cellular,dec,fri,720,5,999,1,failure,-3.0,92713.0,-33.0,0.718,5023.5,0
23321,48,admin.,married,university.degree,no,no,no,cellular,dec,mon,85,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,0
23322,50,technician,married,high.school,no,yes,no,cellular,dec,mon,229,1,999,1,failure,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,1
23323,36,admin.,single,high.school,no,unknown,unknown,cellular,dec,mon,480,1,999,1,failure,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,1
23324,43,admin.,married,high.school,no,no,yes,cellular,dec,mon,415,2,8,2,failure,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,1
23325,47,admin.,married,university.degree,no,no,no,telephone,dec,mon,91,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,0
23326,49,housemaid,single,university.degree,no,yes,no,cellular,dec,mon,583,2,6,1,success,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,1
23327,47,admin.,married,university.degree,no,yes,yes,cellular,dec,mon,67,5,999,0,nonexistent,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,0
23328,48,admin.,married,university.degree,no,yes,no,cellular,dec,mon,347,4,6,2,success,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,0
23329,50,technician,married,high.school,no,no,no,cellular,dec,mon,620,3,999,0,nonexistent,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,1
23330,38,technician,single,university.degree,no,yes,no,cellular,dec,mon,329,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,1
23331,38,unemployed,single,high.school,no,yes,no,cellular,dec,mon,1002,3,10,1,success,-3.0,92713.0,-33.0,0.7170000000000001,5023.5,0
23332,29,student,single,high.school,no,no,no,cellular,dec,wed,390,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
23333,56,management,married,professional.course,no,no,no,cellular,dec,wed,124,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
23334,32,admin.,married,high.school,no,yes,yes,cellular,dec,wed,479,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,1
23335,86,retired,married,professional.course,no,no,no,telephone,dec,wed,343,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,1
23336,41,self-employed,married,university.degree,no,unknown,unknown,telephone,dec,wed,595,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,1
23337,26,admin.,single,university.degree,no,yes,no,telephone,dec,wed,395,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,1
23338,32,student,married,high.school,no,yes,no,telephone,dec,wed,135,3,999,1,failure,-3.0,92713.0,-33.0,0.715,5023.5,0
23339,37,management,married,unknown,no,no,no,cellular,dec,wed,149,3,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,1
23340,64,housemaid,married,basic.4y,no,yes,yes,cellular,dec,thu,336,5,999,0,nonexistent,-3.0,92713.0,-33.0,0.7140000000000001,5023.5,1
23341,56,retired,married,basic.4y,no,no,no,cellular,dec,thu,429,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.7140000000000001,5023.5,1
23342,51,unemployed,divorced,high.school,no,no,no,cellular,dec,thu,112,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7140000000000001,5023.5,0
23343,71,retired,married,unknown,no,yes,yes,cellular,dec,thu,182,1,999,1,failure,-3.0,92713.0,-33.0,0.7140000000000001,5023.5,0
23344,61,admin.,married,university.degree,no,no,no,cellular,dec,mon,263,1,999,1,failure,-3.0,92713.0,-33.0,0.715,5023.5,0
23345,54,technician,divorced,professional.course,no,yes,no,cellular,dec,mon,352,1,6,1,success,-3.0,92713.0,-33.0,0.715,5023.5,0
23346,18,student,single,basic.9y,no,yes,no,cellular,dec,mon,269,1,999,1,failure,-3.0,92713.0,-33.0,0.715,5023.5,0
23347,48,technician,married,professional.course,no,yes,yes,cellular,dec,mon,122,3,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
23348,74,retired,divorced,high.school,no,yes,yes,telephone,dec,mon,88,6,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
23349,18,student,single,basic.9y,no,yes,no,cellular,dec,mon,446,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
23350,85,retired,divorced,basic.4y,unknown,yes,no,cellular,dec,mon,321,3,6,1,success,-3.0,92713.0,-33.0,0.715,5023.5,1
23351,59,retired,married,professional.course,no,no,no,telephone,dec,tue,476,1,999,1,failure,-3.0,92713.0,-33.0,0.715,5023.5,1
23352,56,blue-collar,married,basic.4y,unknown,yes,no,cellular,dec,tue,280,3,6,1,success,-3.0,92713.0,-33.0,0.715,5023.5,1
23353,43,admin.,married,high.school,no,yes,no,cellular,dec,tue,72,4,6,1,success,-3.0,92713.0,-33.0,0.715,5023.5,0
23354,70,retired,married,basic.4y,no,yes,no,cellular,dec,wed,325,1,999,2,failure,-3.0,92713.0,-33.0,0.715,5023.5,0
23355,56,admin.,divorced,unknown,no,no,no,cellular,dec,wed,205,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,0
23356,64,retired,married,high.school,no,yes,no,cellular,dec,wed,354,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.715,5023.5,1
23357,68,management,married,basic.9y,no,yes,no,cellular,dec,thu,97,1,999,2,failure,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,0
23358,76,retired,married,university.degree,no,no,no,cellular,dec,thu,103,1,999,1,failure,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,0
23359,18,student,single,basic.9y,no,no,no,cellular,dec,thu,412,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,1
23360,76,retired,married,university.degree,no,yes,yes,cellular,dec,thu,330,2,4,2,success,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,1
23361,19,student,single,high.school,no,yes,no,cellular,dec,thu,110,2,999,3,failure,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,0
23362,24,student,single,high.school,no,yes,no,cellular,dec,thu,726,3,999,0,nonexistent,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,1
23363,76,retired,married,university.degree,no,no,yes,cellular,dec,thu,324,3,4,2,success,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,1
23364,76,retired,married,university.degree,no,unknown,unknown,cellular,dec,thu,184,6,999,1,failure,-3.0,92713.0,-33.0,0.7120000000000001,5023.5,0
23365,28,admin.,single,university.degree,no,yes,yes,cellular,dec,fri,454,6,999,1,failure,-3.0,92713.0,-33.0,0.71,5023.5,0
23366,23,blue-collar,single,high.school,no,yes,no,cellular,dec,fri,248,6,999,0,nonexistent,-3.0,92713.0,-33.0,0.71,5023.5,0
23367,36,admin.,married,university.degree,no,yes,no,telephone,dec,fri,52,4,999,0,nonexistent,-3.0,92713.0,-33.0,0.71,5023.5,0
23368,42,admin.,married,university.degree,no,no,no,telephone,dec,fri,104,5,6,1,success,-3.0,92713.0,-33.0,0.71,5023.5,0
23369,29,admin.,married,university.degree,no,yes,no,cellular,dec,mon,116,2,999,1,failure,-3.0,92713.0,-33.0,0.7090000000000001,5023.5,0
23370,43,management,married,unknown,no,yes,no,telephone,dec,mon,2062,2,8,1,success,-3.0,92713.0,-33.0,0.7090000000000001,5023.5,1
23371,29,admin.,married,university.degree,no,no,no,cellular,dec,mon,77,3,999,1,failure,-3.0,92713.0,-33.0,0.7090000000000001,5023.5,0
23372,29,technician,single,university.degree,no,yes,no,cellular,dec,mon,264,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7090000000000001,5023.5,1
23373,28,unemployed,single,high.school,no,yes,no,cellular,dec,mon,94,3,6,3,success,-3.0,92713.0,-33.0,0.7090000000000001,5023.5,0
23374,31,admin.,married,professional.course,no,no,yes,cellular,dec,mon,367,2,999,1,failure,-3.0,92713.0,-33.0,0.7090000000000001,5023.5,1
23375,27,student,single,high.school,no,yes,no,cellular,dec,tue,396,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.708,5023.5,0
23376,23,student,single,basic.9y,no,yes,no,cellular,dec,tue,256,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.708,5023.5,1
23377,27,technician,single,university.degree,no,yes,no,cellular,dec,tue,305,3,10,1,success,-3.0,92713.0,-33.0,0.708,5023.5,1
23378,23,student,single,basic.9y,no,yes,no,cellular,dec,tue,158,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.708,5023.5,0
23379,28,student,single,unknown,no,yes,no,cellular,dec,wed,102,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.706,5023.5,0
23380,57,admin.,married,unknown,no,yes,no,cellular,dec,wed,391,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.706,5023.5,1
23381,41,admin.,married,university.degree,no,yes,no,cellular,dec,thu,422,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23382,35,blue-collar,married,basic.9y,no,no,yes,cellular,dec,thu,520,3,999,2,failure,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
23383,41,admin.,married,university.degree,no,yes,no,cellular,dec,thu,500,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23384,76,retired,divorced,professional.course,no,yes,no,cellular,dec,thu,956,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
23385,45,admin.,married,university.degree,no,no,no,cellular,dec,thu,150,2,6,1,success,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23386,35,unemployed,married,professional.course,no,yes,yes,cellular,dec,thu,62,3,999,1,failure,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
23387,41,admin.,single,university.degree,no,yes,yes,telephone,dec,thu,273,1,999,1,failure,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
23388,46,technician,married,professional.course,no,yes,no,telephone,dec,mon,679,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.706,5023.5,1
23389,53,admin.,married,university.degree,no,yes,yes,cellular,dec,mon,433,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.706,5023.5,0
23390,35,unemployed,married,professional.course,no,yes,no,cellular,dec,mon,315,1,6,1,success,-3.0,92713.0,-33.0,0.706,5023.5,1
23391,39,unemployed,single,university.degree,no,yes,no,cellular,dec,mon,387,1,6,2,success,-3.0,92713.0,-33.0,0.706,5023.5,1
23392,53,admin.,married,university.degree,no,yes,yes,telephone,dec,mon,824,1,6,2,success,-3.0,92713.0,-33.0,0.706,5023.5,1
23393,30,student,single,university.degree,no,yes,no,cellular,dec,mon,256,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.706,5023.5,0
23394,35,management,divorced,university.degree,no,no,no,cellular,dec,mon,473,2,999,1,failure,-3.0,92713.0,-33.0,0.706,5023.5,1
23395,40,self-employed,married,university.degree,no,no,yes,cellular,dec,mon,893,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.706,5023.5,1
23396,34,admin.,married,university.degree,no,yes,no,cellular,dec,tue,195,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
23397,73,retired,divorced,high.school,no,yes,no,cellular,dec,tue,284,1,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23398,26,technician,single,university.degree,no,yes,no,cellular,dec,tue,296,1,5,1,success,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23399,27,technician,single,university.degree,no,yes,no,cellular,dec,tue,1370,3,6,2,success,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23400,32,admin.,single,university.degree,no,yes,no,cellular,dec,tue,449,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23401,34,admin.,married,university.degree,no,no,yes,cellular,dec,tue,196,2,6,2,success,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23402,32,admin.,single,university.degree,no,yes,no,cellular,dec,tue,215,2,999,0,nonexistent,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
23403,73,retired,divorced,high.school,no,no,yes,cellular,dec,tue,63,3,6,2,success,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,1
23404,51,blue-collar,married,professional.course,no,yes,no,cellular,dec,wed,241,3,999,0,nonexistent,-3.0,92713.0,-33.0,0.7,5023.5,1
23405,59,management,married,university.degree,no,no,no,cellular,dec,thu,112,4,999,1,failure,-3.0,92713.0,-33.0,0.7,5023.5,0
23406,39,admin.,single,university.degree,no,yes,no,telephone,mar,mon,229,1,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23407,30,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,904,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,1
23408,78,retired,divorced,professional.course,no,yes,no,cellular,mar,tue,591,1,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23409,66,retired,married,professional.course,no,no,yes,cellular,mar,tue,525,1,21,2,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23410,30,technician,married,professional.course,no,yes,yes,cellular,mar,tue,147,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,0
23411,27,technician,married,professional.course,no,no,yes,telephone,mar,tue,18,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,0
23412,30,technician,married,professional.course,no,yes,no,cellular,mar,tue,105,1,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,0
23413,31,admin.,married,university.degree,no,unknown,unknown,cellular,mar,tue,207,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,1
23414,66,retired,married,professional.course,no,no,no,cellular,mar,tue,177,1,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23415,35,services,single,high.school,no,yes,no,telephone,mar,tue,187,3,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,1
23416,30,technician,married,professional.course,no,yes,no,cellular,mar,tue,263,2,6,2,success,-1.8,93369.0,-34.8,0.655,5008.7,1
23417,38,blue-collar,single,high.school,no,no,no,cellular,mar,wed,141,1,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23418,38,blue-collar,single,high.school,no,yes,no,telephone,mar,wed,557,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,1
23419,24,admin.,single,university.degree,no,yes,no,cellular,mar,wed,145,2,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23420,38,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,355,1,13,2,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23421,21,student,single,basic.9y,no,yes,no,cellular,mar,wed,136,2,999,1,failure,-1.8,93369.0,-34.8,0.655,5008.7,1
23422,54,technician,single,university.degree,no,yes,no,telephone,mar,wed,700,3,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,0
23423,36,management,single,university.degree,no,no,no,telephone,mar,wed,834,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.655,5008.7,1
23424,34,technician,single,university.degree,no,yes,yes,cellular,mar,thu,221,3,3,2,success,-1.8,93369.0,-34.8,0.654,5008.7,1
23425,34,technician,single,university.degree,no,yes,no,cellular,mar,thu,180,2,999,0,nonexistent,-1.8,93369.0,-34.8,0.654,5008.7,1
23426,34,admin.,married,professional.course,no,no,yes,telephone,mar,thu,364,2,999,1,failure,-1.8,93369.0,-34.8,0.654,5008.7,0
23427,34,technician,single,university.degree,no,no,no,cellular,mar,thu,251,1,999,2,failure,-1.8,93369.0,-34.8,0.654,5008.7,1
23428,36,management,married,university.degree,no,no,no,cellular,mar,thu,148,1,999,2,failure,-1.8,93369.0,-34.8,0.654,5008.7,1
23429,53,admin.,divorced,university.degree,no,yes,yes,cellular,mar,thu,431,1,999,1,failure,-1.8,93369.0,-34.8,0.654,5008.7,0
23430,25,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,117,2,999,0,nonexistent,-1.8,93369.0,-34.8,0.654,5008.7,0
23431,25,blue-collar,single,basic.9y,no,no,no,cellular,mar,thu,456,2,10,2,success,-1.8,93369.0,-34.8,0.654,5008.7,1
23432,66,retired,divorced,basic.4y,no,yes,no,cellular,mar,thu,141,4,999,2,failure,-1.8,93369.0,-34.8,0.654,5008.7,0
23433,34,admin.,married,professional.course,no,yes,no,cellular,mar,thu,562,3,999,1,failure,-1.8,93369.0,-34.8,0.654,5008.7,1
23434,64,retired,married,university.degree,no,no,no,cellular,mar,fri,158,1,3,2,success,-1.8,93369.0,-34.8,0.653,5008.7,0
23435,41,admin.,divorced,university.degree,no,yes,yes,cellular,mar,fri,418,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.653,5008.7,1
23436,28,unemployed,married,high.school,no,no,no,telephone,mar,fri,341,4,6,1,success,-1.8,93369.0,-34.8,0.653,5008.7,1
23437,72,retired,married,professional.course,no,no,no,cellular,mar,fri,87,1,3,1,success,-1.8,93369.0,-34.8,0.653,5008.7,1
23438,33,entrepreneur,single,professional.course,no,yes,no,cellular,mar,fri,373,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.653,5008.7,1
23439,85,retired,single,professional.course,no,no,no,cellular,mar,fri,116,7,7,2,success,-1.8,93369.0,-34.8,0.653,5008.7,0
23440,34,technician,divorced,professional.course,no,no,no,telephone,mar,fri,257,1,999,1,failure,-1.8,93369.0,-34.8,0.653,5008.7,1
23441,27,student,single,high.school,no,no,no,cellular,mar,fri,219,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.653,5008.7,1
23442,50,technician,married,university.degree,no,yes,no,cellular,mar,fri,809,1,999,0,nonexistent,-1.8,93369.0,-34.8,0.653,5008.7,1
23443,38,technician,single,high.school,no,yes,no,cellular,mar,fri,292,2,999,0,nonexistent,-1.8,93369.0,-34.8,0.653,5008.7,1
23444,41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,498,2,6,3,success,-1.8,93369.0,-34.8,0.653,5008.7,1
23445,41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,376,2,999,0,nonexistent,-1.8,93369.0,-34.8,0.653,5008.7,1
23446,43,self-employed,married,university.degree,no,yes,no,cellular,mar,mon,264,2,9,1,success,-1.8,93369.0,-34.8,0.652,5008.7,1
23447,59,management,married,basic.4y,no,yes,no,cellular,mar,mon,284,2,999,0,nonexistent,-1.8,93369.0,-34.8,0.652,5008.7,0
23448,35,technician,single,professional.course,no,no,no,cellular,mar,mon,185,2,999,0,nonexistent,-1.8,93369.0,-34.8,0.652,5008.7,0
23449,29,admin.,single,high.school,no,no,no,cellular,mar,mon,150,4,999,0,nonexistent,-1.8,93369.0,-34.8,0.652,5008.7,0
23450,29,management,single,university.degree,no,yes,no,cellular,mar,mon,154,2,999,1,failure,-1.8,93369.0,-34.8,0.652,5008.7,0
23451,49,blue-collar,married,basic.9y,unknown,no,no,cellular,mar,mon,157,3,7,2,success,-1.8,93369.0,-34.8,0.652,5008.7,0
23452,27,services,single,university.degree,no,yes,no,cellular,mar,mon,104,1,6,1,success,-1.8,93369.0,-34.8,0.652,5008.7,1
23453,49,blue-collar,married,basic.9y,unknown,no,no,cellular,mar,mon,301,1,3,1,success,-1.8,93369.0,-34.8,0.652,5008.7,1
23454,27,services,single,university.degree,no,no,no,cellular,mar,mon,139,6,999,1,failure,-1.8,93369.0,-34.8,0.652,5008.7,0
23455,64,retired,married,university.degree,no,no,no,cellular,mar,tue,139,2,6,1,success,-1.8,93369.0,-34.8,0.652,5008.7,1
23456,34,admin.,single,university.degree,no,no,no,telephone,mar,tue,225,1,3,1,success,-1.8,93369.0,-34.8,0.652,5008.7,1
23457,42,blue-collar,married,basic.6y,no,yes,yes,cellular,mar,tue,185,1,7,3,failure,-1.8,93369.0,-34.8,0.652,5008.7,1
